org.joda.time.tz.DateTimeZoneBuilder:552	3.0 8.0 0.5222329678670935
org.joda.time.format.DateTimeFormatterBuilder:2150	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2156	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2157	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2158	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2161	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2162	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2166	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2167	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2168	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2170	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2171	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2174	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2175	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2176	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1494	0 9.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1495	0 9.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1496	0 9.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1497	0 9.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1498	0 9.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1501	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1505	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1507	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1513	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1514	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1515	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1516	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1517	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1518	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1530	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1533	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1534	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1536	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1540	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1571	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1572	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1575	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1576	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1577	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1580	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1582	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1584	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1588	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1591	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1592	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1597	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1599	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1600	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1604	0 9.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1610	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1611	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1615	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1617	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1633	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1634	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1637	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1519	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1520	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1521	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1522	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1525	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1526	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1528	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1537	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1542	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1547	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1548	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1549	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1552	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1553	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1554	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1555	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1556	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1557	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1558	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1560	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1561	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1565	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1566	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1585	0 5.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1635	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1508	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1509	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1510	0 2.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1573	0 2.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1334	0 340.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1335	0 340.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1338	0 340.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1364	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1366	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1369	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1373	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1345	0 33.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1346	0 33.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1349	0 33.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1350	0 33.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1371	0 1.0 0.0
org.joda.time.base.AbstractInstant:259	0 854.0 0.0
org.joda.time.base.AbstractInstant:260	0 739.0 0.0
org.joda.time.base.AbstractInstant:262	0 259.0 0.0
org.joda.time.base.AbstractInstant:265	0 259.0 0.0
org.joda.time.base.AbstractInstant:266	0 259.0 0.0
org.joda.time.base.AbstractInstant:137	0 7.0 0.0
org.joda.time.base.AbstractInstant:391	0 8.0 0.0
org.joda.time.base.AbstractInstant:412	0 4.0 0.0
org.joda.time.base.AbstractInstant:413	0 4.0 0.0
org.joda.time.base.AbstractInstant:436	0 20.0 0.0
org.joda.time.base.AbstractInstant:439	0 20.0 0.0
org.joda.time.base.AbstractInstant:71	0 49.0 0.0
org.joda.time.base.AbstractInstant:200	0 3.0 0.0
org.joda.time.base.AbstractInstant:235	0 20.0 0.0
org.joda.time.base.AbstractInstant:323	0 8.0 0.0
org.joda.time.base.AbstractInstant:344	0 4.0 0.0
org.joda.time.base.AbstractInstant:345	0 4.0 0.0
org.joda.time.base.AbstractInstant:278	0 7.0 0.0
org.joda.time.base.AbstractInstant:357	0 9.0 0.0
org.joda.time.base.AbstractInstant:378	0 5.0 0.0
org.joda.time.base.AbstractInstant:379	0 5.0 0.0
org.joda.time.base.AbstractInstant:177	0 5.0 0.0
org.joda.time.base.AbstractInstant:124	0 5.0 0.0
org.joda.time.base.AbstractInstant:125	0 4.0 0.0
org.joda.time.base.AbstractInstant:127	0 5.0 0.0
org.joda.time.base.AbstractInstant:296	0 5.0 0.0
org.joda.time.base.AbstractInstant:297	0 4.0 0.0
org.joda.time.base.AbstractInstant:300	0 5.0 0.0
org.joda.time.base.AbstractInstant:301	0 5.0 0.0
org.joda.time.base.AbstractInstant:304	0 5.0 0.0
org.joda.time.base.AbstractInstant:305	0 4.0 0.0
org.joda.time.base.AbstractInstant:307	0 5.0 0.0
org.joda.time.base.AbstractInstant:308	0 5.0 0.0
org.joda.time.base.AbstractInstant:310	0 4.0 0.0
org.joda.time.base.AbstractInstant:437	0 3.0 0.0
org.joda.time.base.AbstractInstant:210	0 5.0 0.0
org.joda.time.base.AbstractInstant:211	0 5.0 0.0
org.joda.time.base.AbstractInstant:212	0 5.0 0.0
org.joda.time.base.AbstractInstant:103	0 1.0 0.0
org.joda.time.base.AbstractInstant:104	0 1.0 0.0
org.joda.time.base.AbstractInstant:106	0 1.0 0.0
org.joda.time.base.AbstractInstant:155	0 3.0 0.0
org.joda.time.base.AbstractInstant:55	0 1.0 0.0
org.joda.time.base.AbstractInstant:191	0 6.0 0.0
org.joda.time.base.AbstractInstant:222	0 5.0 0.0
org.joda.time.base.AbstractInstant:333	0 2.0 0.0
org.joda.time.base.AbstractInstant:165	0 3.0 0.0
org.joda.time.base.AbstractInstant:166	0 3.0 0.0
org.joda.time.base.AbstractInstant:167	0 3.0 0.0
org.joda.time.base.AbstractInstant:263	0 4.0 0.0
org.joda.time.base.AbstractInstant:146	0 2.0 0.0
org.joda.time.base.AbstractInstant:89	0 1.0 0.0
org.joda.time.base.AbstractInstant:90	0 1.0 0.0
org.joda.time.base.AbstractInstant:92	0 1.0 0.0
org.joda.time.base.AbstractInstant:401	0 2.0 0.0
org.joda.time.base.AbstractInstant:367	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:230	0 88.0 0.0
org.joda.time.format.ISODateTimeFormat:233	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:234	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:235	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:236	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:238	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:240	0 73.0 0.0
org.joda.time.format.ISODateTimeFormat:242	0 71.0 0.0
org.joda.time.format.ISODateTimeFormat:244	0 67.0 0.0
org.joda.time.format.ISODateTimeFormat:246	0 63.0 0.0
org.joda.time.format.ISODateTimeFormat:247	0 4.0 0.0
org.joda.time.format.ISODateTimeFormat:255	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:258	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:261	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:268	0 84.0 0.0
org.joda.time.format.ISODateTimeFormat:271	0 83.0 0.0
org.joda.time.format.ISODateTimeFormat:272	0 84.0 0.0
org.joda.time.format.ISODateTimeFormat:398	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:399	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:427	0 5.0 0.0
org.joda.time.format.ISODateTimeFormat:439	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:441	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:442	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:443	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:444	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:446	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:470	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:471	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:472	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:473	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:474	0 86.0 0.0
org.joda.time.format.ISODateTimeFormat:475	0 31.0 0.0
org.joda.time.format.ISODateTimeFormat:594	0 140.0 0.0
org.joda.time.format.ISODateTimeFormat:595	0 140.0 0.0
org.joda.time.format.ISODateTimeFormat:597	0 140.0 0.0
org.joda.time.format.ISODateTimeFormat:611	0 286.0 0.0
org.joda.time.format.ISODateTimeFormat:612	0 286.0 0.0
org.joda.time.format.ISODateTimeFormat:634	0 286.0 0.0
org.joda.time.format.ISODateTimeFormat:1582	0 299.0 0.0
org.joda.time.format.ISODateTimeFormat:1583	0 299.0 0.0
org.joda.time.format.ISODateTimeFormat:1587	0 299.0 0.0
org.joda.time.format.ISODateTimeFormat:1591	0 294.0 0.0
org.joda.time.format.ISODateTimeFormat:1592	0 294.0 0.0
org.joda.time.format.ISODateTimeFormat:1597	0 294.0 0.0
org.joda.time.format.ISODateTimeFormat:1601	0 293.0 0.0
org.joda.time.format.ISODateTimeFormat:1602	0 293.0 0.0
org.joda.time.format.ISODateTimeFormat:1607	0 293.0 0.0
org.joda.time.format.ISODateTimeFormat:1611	0 292.0 0.0
org.joda.time.format.ISODateTimeFormat:1612	0 292.0 0.0
org.joda.time.format.ISODateTimeFormat:1617	0 292.0 0.0
org.joda.time.format.ISODateTimeFormat:248	0 59.0 0.0
org.joda.time.format.ISODateTimeFormat:251	0 54.0 0.0
org.joda.time.format.ISODateTimeFormat:477	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:478	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:481	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:485	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:499	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:500	0 47.0 0.0
org.joda.time.format.ISODateTimeFormat:504	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:505	0 40.0 0.0
org.joda.time.format.ISODateTimeFormat:507	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:508	0 45.0 0.0
org.joda.time.format.ISODateTimeFormat:512	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:515	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:517	0 47.0 0.0
org.joda.time.format.ISODateTimeFormat:520	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:524	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:1384	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:1468	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:1469	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:1475	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:695	0 202.0 0.0
org.joda.time.format.ISODateTimeFormat:697	0 202.0 0.0
org.joda.time.format.ISODateTimeFormat:708	0 202.0 0.0
org.joda.time.format.ISODateTimeFormat:744	0 202.0 0.0
org.joda.time.format.ISODateTimeFormat:766	0 97.0 0.0
org.joda.time.format.ISODateTimeFormat:769	0 97.0 0.0
org.joda.time.format.ISODateTimeFormat:774	0 97.0 0.0
org.joda.time.format.ISODateTimeFormat:778	0 97.0 0.0
org.joda.time.format.ISODateTimeFormat:799	0 114.0 0.0
org.joda.time.format.ISODateTimeFormat:800	0 114.0 0.0
org.joda.time.format.ISODateTimeFormat:805	0 114.0 0.0
org.joda.time.format.ISODateTimeFormat:810	0 114.0 0.0
org.joda.time.format.ISODateTimeFormat:675	0 34.0 0.0
org.joda.time.format.ISODateTimeFormat:676	0 34.0 0.0
org.joda.time.format.ISODateTimeFormat:681	0 34.0 0.0
org.joda.time.format.ISODateTimeFormat:1410	0 61.0 0.0
org.joda.time.format.ISODateTimeFormat:1411	0 61.0 0.0
org.joda.time.format.ISODateTimeFormat:1417	0 61.0 0.0
org.joda.time.format.ISODateTimeFormat:1503	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:1504	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:1510	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:833	0 30.0 0.0
org.joda.time.format.ISODateTimeFormat:834	0 30.0 0.0
org.joda.time.format.ISODateTimeFormat:838	0 30.0 0.0
org.joda.time.format.ISODateTimeFormat:843	0 30.0 0.0
org.joda.time.format.ISODateTimeFormat:400	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:401	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:414	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:416	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:417	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:418	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:419	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:420	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:535	0 4.0 0.0
org.joda.time.format.ISODateTimeFormat:536	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:538	0 4.0 0.0
org.joda.time.format.ISODateTimeFormat:549	0 18.0 0.0
org.joda.time.format.ISODateTimeFormat:550	0 18.0 0.0
org.joda.time.format.ISODateTimeFormat:552	0 18.0 0.0
org.joda.time.format.ISODateTimeFormat:650	0 20.0 0.0
org.joda.time.format.ISODateTimeFormat:651	0 20.0 0.0
org.joda.time.format.ISODateTimeFormat:657	0 20.0 0.0
org.joda.time.format.ISODateTimeFormat:568	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:569	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:572	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:577	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:883	0 58.0 0.0
org.joda.time.format.ISODateTimeFormat:884	0 58.0 0.0
org.joda.time.format.ISODateTimeFormat:889	0 58.0 0.0
org.joda.time.format.ISODateTimeFormat:919	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:920	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:925	0 55.0 0.0
org.joda.time.format.ISODateTimeFormat:953	0 49.0 0.0
org.joda.time.format.ISODateTimeFormat:954	0 49.0 0.0
org.joda.time.format.ISODateTimeFormat:959	0 49.0 0.0
org.joda.time.format.ISODateTimeFormat:1022	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1050	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:1051	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:1056	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:1368	0 7.0 0.0
org.joda.time.format.ISODateTimeFormat:1369	0 7.0 0.0
org.joda.time.format.ISODateTimeFormat:1375	0 7.0 0.0
org.joda.time.format.ISODateTimeFormat:239	0 15.0 0.0
org.joda.time.format.ISODateTimeFormat:245	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:249	0 5.0 0.0
org.joda.time.format.ISODateTimeFormat:250	0 5.0 0.0
org.joda.time.format.ISODateTimeFormat:293	0 21.0 0.0
org.joda.time.format.ISODateTimeFormat:294	0 21.0 0.0
org.joda.time.format.ISODateTimeFormat:295	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:296	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:297	0 7.0 0.0
org.joda.time.format.ISODateTimeFormat:299	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:300	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:301	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:302	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:305	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:306	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:307	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:310	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:312	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:313	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:314	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:315	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:341	0 21.0 0.0
org.joda.time.format.ISODateTimeFormat:1310	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1311	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1316	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1086	0 10.0 0.0
org.joda.time.format.ISODateTimeFormat:1087	0 10.0 0.0
org.joda.time.format.ISODateTimeFormat:1096	0 10.0 0.0
org.joda.time.format.ISODateTimeFormat:1127	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:1128	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:1133	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:1248	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1249	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1256	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1267	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:1268	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:1273	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:488	0 12.0 0.0
org.joda.time.format.ISODateTimeFormat:491	0 12.0 0.0
org.joda.time.format.ISODateTimeFormat:501	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:502	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:322	0 13.0 0.0
org.joda.time.format.ISODateTimeFormat:323	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:324	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:325	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:326	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:328	0 7.0 0.0
org.joda.time.format.ISODateTimeFormat:329	0 7.0 0.0
org.joda.time.format.ISODateTimeFormat:243	0 4.0 0.0
org.joda.time.format.ISODateTimeFormat:428	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:429	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:430	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:431	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:433	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:434	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:494	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:495	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:518	0 4.0 0.0
org.joda.time.format.ISODateTimeFormat:521	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:522	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:970	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:971	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:976	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:241	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:361	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:362	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:373	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:375	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:376	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:378	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:1107	0 10.0 0.0
org.joda.time.format.ISODateTimeFormat:1108	0 10.0 0.0
org.joda.time.format.ISODateTimeFormat:1115	0 10.0 0.0
org.joda.time.format.ISODateTimeFormat:334	0 5.0 0.0
org.joda.time.format.ISODateTimeFormat:336	0 5.0 0.0
org.joda.time.format.ISODateTimeFormat:337	0 5.0 0.0
org.joda.time.format.ISODateTimeFormat:338	0 5.0 0.0
org.joda.time.format.ISODateTimeFormat:339	0 5.0 0.0
org.joda.time.format.ISODateTimeFormat:1196	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1197	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1202	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1429	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:1430	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:1438	0 3.0 0.0
org.joda.time.format.ISODateTimeFormat:1145	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:1146	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:1151	0 8.0 0.0
org.joda.time.format.ISODateTimeFormat:1067	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1068	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1074	0 6.0 0.0
org.joda.time.format.ISODateTimeFormat:1342	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:252	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:253	0 1.0 0.0
org.joda.time.format.ISODateTimeFormat:1214	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:1215	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:1220	0 2.0 0.0
org.joda.time.format.ISODateTimeFormat:513	0 4.0 0.0
