org.joda.time.base.AbstractDuration:80	1.0 1.0 0.5
org.joda.time.chrono.BasicMonthOfYearDateTimeField:119	0 14.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:121	0 14.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:124	0 14.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:126	0 14.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:59	0 5.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:122	0 1.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:127	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:220	0 1553.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:208	0 1562.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:60	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:72	0 675.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:75	0 675.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:128	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:133	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:134	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:140	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:144	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:145	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:146	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:154	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:155	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:162	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:168	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:173	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:179	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:181	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:189	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:191	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:200	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:204	0 676.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:224	0 854.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:228	0 641.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:234	0 675.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:235	0 675.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:236	0 675.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:237	0 673.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:239	0 675.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:96	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:100	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:101	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:103	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:104	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:107	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:111	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:112	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:115	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:135	0 3.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:180	0 2.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:243	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:49	0 5.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:182	0 3.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:111	0 1553.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:95	0 1566.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:54	0 1003.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:82	0 914.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:84	0 914.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:115	0 879.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:127	0 674.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:128	0 674.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:129	0 674.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:131	0 673.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:133	0 674.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:58	0 384.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:61	0 379.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:62	0 379.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:63	0 379.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:88	0 79.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:91	0 75.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:59	0 16.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:123	0 54.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:89	0 6.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:67	0 19.0 0.0
org.joda.time.chrono.BasicYearDateTimeField:50	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:726	0 1553.0 0.0
org.joda.time.field.BaseDateTimeField:298	0 31.0 0.0
org.joda.time.field.BaseDateTimeField:304	0 31.0 0.0
org.joda.time.field.BaseDateTimeField:306	0 31.0 0.0
org.joda.time.field.BaseDateTimeField:307	0 19.0 0.0
org.joda.time.field.BaseDateTimeField:308	0 19.0 0.0
org.joda.time.field.BaseDateTimeField:309	0 19.0 0.0
org.joda.time.field.BaseDateTimeField:310	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:311	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:327	0 29.0 0.0
org.joda.time.field.BaseDateTimeField:348	0 28.0 0.0
org.joda.time.field.BaseDateTimeField:585	0 57.0 0.0
org.joda.time.field.BaseDateTimeField:586	0 57.0 0.0
org.joda.time.field.BaseDateTimeField:589	0 57.0 0.0
org.joda.time.field.BaseDateTimeField:590	0 46.0 0.0
org.joda.time.field.BaseDateTimeField:591	0 46.0 0.0
org.joda.time.field.BaseDateTimeField:594	0 46.0 0.0
org.joda.time.field.BaseDateTimeField:598	0 57.0 0.0
org.joda.time.field.BaseDateTimeField:758	0 293.0 0.0
org.joda.time.field.BaseDateTimeField:772	0 293.0 0.0
org.joda.time.field.BaseDateTimeField:792	0 679.0 0.0
org.joda.time.field.BaseDateTimeField:804	0 293.0 0.0
org.joda.time.field.BaseDateTimeField:818	0 293.0 0.0
org.joda.time.field.BaseDateTimeField:886	0 674.0 0.0
org.joda.time.field.BaseDateTimeField:887	0 674.0 0.0
org.joda.time.field.BaseDateTimeField:888	0 674.0 0.0
org.joda.time.field.BaseDateTimeField:890	0 674.0 0.0
org.joda.time.field.BaseDateTimeField:328	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:329	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:330	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:331	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:332	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:253	0 368.0 0.0
org.joda.time.field.BaseDateTimeField:62	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:379	0 19.0 0.0
org.joda.time.field.BaseDateTimeField:385	0 19.0 0.0
org.joda.time.field.BaseDateTimeField:387	0 19.0 0.0
org.joda.time.field.BaseDateTimeField:388	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:389	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:390	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:394	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:395	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:396	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:397	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:398	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:400	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:402	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:406	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:407	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:408	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:409	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:410	0 19.0 0.0
org.joda.time.field.BaseDateTimeField:433	0 19.0 0.0
org.joda.time.field.BaseDateTimeField:391	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:392	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:168	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:411	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:412	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:413	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:417	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:418	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:419	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:420	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:421	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:423	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:424	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:428	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:429	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:430	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:431	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:618	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:619	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:414	0 6.0 0.0
org.joda.time.field.BaseDateTimeField:415	0 6.0 0.0
org.joda.time.field.BaseDateTimeField:121	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:195	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:334	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:335	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:336	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:338	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:339	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:343	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:344	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:267	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:994	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:313	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:314	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:315	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:317	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:319	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:323	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:324	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:210	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:461	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:462	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:464	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:746	0 2.0 0.0
org.joda.time.field.DecoratedDurationField:69	0 1553.0 0.0
org.joda.time.field.DecoratedDurationField:101	0 776.0 0.0
org.joda.time.field.DecoratedDurationField:73	0 2.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:101	0 1553.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:52	0 6.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:53	0 6.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:56	0 6.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:54	0 4.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:147	0 4.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:94	0 1555.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:56	0 915.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:103	0 682.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:112	0 682.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:78	0 4.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:90	0 3.0 0.0
org.joda.time.chrono.GJEraDateTimeField:127	0 1555.0 0.0
org.joda.time.chrono.GJEraDateTimeField:131	0 1555.0 0.0
org.joda.time.chrono.GJEraDateTimeField:60	0 14.0 0.0
org.joda.time.chrono.GJEraDateTimeField:63	0 14.0 0.0
org.joda.time.chrono.GJEraDateTimeField:61	0 4.0 0.0
org.joda.time.chrono.GJEraDateTimeField:80	0 4.0 0.0
org.joda.time.chrono.GJEraDateTimeField:82	0 4.0 0.0
org.joda.time.chrono.GJEraDateTimeField:83	0 4.0 0.0
org.joda.time.chrono.GJEraDateTimeField:84	0 4.0 0.0
org.joda.time.chrono.GJEraDateTimeField:85	0 4.0 0.0
org.joda.time.chrono.GJEraDateTimeField:135	0 4.0 0.0
org.joda.time.chrono.GJEraDateTimeField:139	0 4.0 0.0
org.joda.time.chrono.GJEraDateTimeField:51	0 1.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:56	0 1562.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:52	0 18.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:60	0 5.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:92	0 5.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:93	0 5.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:58	0 1562.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:65	0 675.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:54	0 21.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:79	0 7.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:111	0 7.0 0.0
org.joda.time.field.DecoratedDateTimeField:90	0 1562.0 0.0
org.joda.time.field.DecoratedDateTimeField:82	0 639.0 0.0
org.joda.time.field.DecoratedDateTimeField:94	0 107.0 0.0
org.joda.time.field.DecoratedDateTimeField:98	0 107.0 0.0
org.joda.time.field.DecoratedDateTimeField:78	0 10.0 0.0
org.joda.time.field.DecoratedDateTimeField:74	0 5.0 0.0
org.joda.time.field.RemainderDateTimeField:139	0 1562.0 0.0
org.joda.time.field.RemainderDateTimeField:100	0 12.0 0.0
org.joda.time.field.RemainderDateTimeField:101	0 12.0 0.0
org.joda.time.field.RemainderDateTimeField:102	0 12.0 0.0
org.joda.time.field.RemainderDateTimeField:130	0 4.0 0.0
org.joda.time.field.RemainderDateTimeField:131	0 4.0 0.0
org.joda.time.field.RemainderDateTimeField:132	0 4.0 0.0
org.joda.time.field.RemainderDateTimeField:195	0 4.0 0.0
org.joda.time.field.RemainderDateTimeField:196	0 4.0 0.0
org.joda.time.chrono.BasicChronology:153	0 691.0 0.0
org.joda.time.chrono.BasicChronology:157	0 691.0 0.0
org.joda.time.chrono.BasicChronology:159	0 691.0 0.0
org.joda.time.chrono.BasicChronology:167	0 986.0 0.0
org.joda.time.chrono.BasicChronology:172	0 986.0 0.0
org.joda.time.chrono.BasicChronology:173	0 986.0 0.0
org.joda.time.chrono.BasicChronology:174	0 986.0 0.0
org.joda.time.chrono.BasicChronology:175	0 986.0 0.0
org.joda.time.chrono.BasicChronology:177	0 986.0 0.0
org.joda.time.chrono.BasicChronology:185	0 677.0 0.0
org.joda.time.chrono.BasicChronology:327	0 676.0 0.0
org.joda.time.chrono.BasicChronology:328	0 676.0 0.0
org.joda.time.chrono.BasicChronology:329	0 676.0 0.0
org.joda.time.chrono.BasicChronology:339	0 676.0 0.0
org.joda.time.chrono.BasicChronology:340	0 676.0 0.0
org.joda.time.chrono.BasicChronology:342	0 676.0 0.0
org.joda.time.chrono.BasicChronology:344	0 674.0 0.0
org.joda.time.chrono.BasicChronology:360	0 1122.0 0.0
org.joda.time.chrono.BasicChronology:385	0 1107.0 0.0
org.joda.time.chrono.BasicChronology:386	0 1107.0 0.0
org.joda.time.chrono.BasicChronology:387	0 1107.0 0.0
org.joda.time.chrono.BasicChronology:399	0 1019.0 0.0
org.joda.time.chrono.BasicChronology:400	0 1019.0 0.0
org.joda.time.chrono.BasicChronology:401	0 1019.0 0.0
org.joda.time.chrono.BasicChronology:402	0 645.0 0.0
org.joda.time.chrono.BasicChronology:404	0 1019.0 0.0
org.joda.time.chrono.BasicChronology:406	0 1019.0 0.0
org.joda.time.chrono.BasicChronology:407	0 1019.0 0.0
org.joda.time.chrono.BasicChronology:409	0 1019.0 0.0
org.joda.time.chrono.BasicChronology:411	0 1019.0 0.0
org.joda.time.chrono.BasicChronology:414	0 677.0 0.0
org.joda.time.chrono.BasicChronology:417	0 677.0 0.0
org.joda.time.chrono.BasicChronology:420	0 677.0 0.0
org.joda.time.chrono.BasicChronology:422	0 677.0 0.0
org.joda.time.chrono.BasicChronology:424	0 677.0 0.0
org.joda.time.chrono.BasicChronology:428	0 1019.0 0.0
org.joda.time.chrono.BasicChronology:435	0 825.0 0.0
org.joda.time.chrono.BasicChronology:448	0 1004.0 0.0
org.joda.time.chrono.BasicChronology:449	0 1004.0 0.0
org.joda.time.chrono.BasicChronology:450	0 1004.0 0.0
org.joda.time.chrono.BasicChronology:458	0 915.0 0.0
org.joda.time.chrono.BasicChronology:459	0 915.0 0.0
org.joda.time.chrono.BasicChronology:468	0 1017.0 0.0
org.joda.time.chrono.BasicChronology:469	0 1017.0 0.0
org.joda.time.chrono.BasicChronology:470	0 1017.0 0.0
org.joda.time.chrono.BasicChronology:485	0 934.0 0.0
org.joda.time.chrono.BasicChronology:486	0 934.0 0.0
org.joda.time.chrono.BasicChronology:493	0 676.0 0.0
org.joda.time.chrono.BasicChronology:494	0 676.0 0.0
org.joda.time.chrono.BasicChronology:495	0 676.0 0.0
org.joda.time.chrono.BasicChronology:496	0 675.0 0.0
org.joda.time.chrono.BasicChronology:508	0 676.0 0.0
org.joda.time.chrono.BasicChronology:516	0 676.0 0.0
org.joda.time.chrono.BasicChronology:517	0 676.0 0.0
org.joda.time.chrono.BasicChronology:520	0 676.0 0.0
org.joda.time.chrono.BasicChronology:521	0 676.0 0.0
org.joda.time.chrono.BasicChronology:524	0 676.0 0.0
org.joda.time.chrono.BasicChronology:534	0 915.0 0.0
org.joda.time.chrono.BasicChronology:537	0 679.0 0.0
org.joda.time.chrono.BasicChronology:539	0 679.0 0.0
org.joda.time.chrono.BasicChronology:540	0 679.0 0.0
org.joda.time.chrono.BasicChronology:551	0 947.0 0.0
org.joda.time.chrono.BasicChronology:552	0 928.0 0.0
org.joda.time.chrono.BasicChronology:554	0 680.0 0.0
org.joda.time.chrono.BasicChronology:565	0 101.0 0.0
org.joda.time.chrono.BasicChronology:603	0 1035.0 0.0
org.joda.time.chrono.BasicChronology:604	0 1035.0 0.0
org.joda.time.chrono.BasicChronology:605	0 1035.0 0.0
org.joda.time.chrono.BasicChronology:606	0 1035.0 0.0
org.joda.time.chrono.BasicChronology:682	0 1035.0 0.0
org.joda.time.chrono.BasicChronology:738	0 1122.0 0.0
org.joda.time.chrono.BasicChronology:739	0 1122.0 0.0
org.joda.time.chrono.BasicChronology:740	0 1122.0 0.0
org.joda.time.chrono.BasicChronology:741	0 1122.0 0.0
org.joda.time.chrono.BasicChronology:743	0 1122.0 0.0
org.joda.time.chrono.BasicChronology:144	0 95.0 0.0
org.joda.time.chrono.BasicChronology:154	0 38.0 0.0
org.joda.time.chrono.BasicChronology:196	0 64.0 0.0
org.joda.time.chrono.BasicChronology:206	0 15.0 0.0
org.joda.time.chrono.BasicChronology:477	0 84.0 0.0
org.joda.time.chrono.BasicChronology:535	0 384.0 0.0
org.joda.time.chrono.BasicChronology:544	0 384.0 0.0
org.joda.time.chrono.BasicChronology:168	0 52.0 0.0
org.joda.time.chrono.BasicChronology:575	0 53.0 0.0
org.joda.time.chrono.BasicChronology:576	0 53.0 0.0
org.joda.time.chrono.BasicChronology:577	0 53.0 0.0
org.joda.time.chrono.BasicChronology:590	0 19.0 0.0
org.joda.time.chrono.BasicChronology:371	0 121.0 0.0
org.joda.time.chrono.BasicChronology:372	0 121.0 0.0
org.joda.time.chrono.BasicChronology:373	0 121.0 0.0
org.joda.time.chrono.BasicChronology:410	0 6.0 0.0
org.joda.time.chrono.BasicChronology:497	0 24.0 0.0
org.joda.time.chrono.BasicChronology:500	0 21.0 0.0
org.joda.time.chrono.BasicChronology:307	0 5.0 0.0
org.joda.time.chrono.BasicChronology:348	0 25.0 0.0
org.joda.time.chrono.BasicChronology:498	0 5.0 0.0
org.joda.time.chrono.BasicChronology:518	0 3.0 0.0
org.joda.time.chrono.BasicChronology:522	0 7.0 0.0
org.joda.time.chrono.BasicChronology:415	0 4.0 0.0
org.joda.time.chrono.BasicChronology:770	0 1122.0 0.0
org.joda.time.chrono.BasicChronology:771	0 1122.0 0.0
org.joda.time.chrono.BasicChronology:772	0 1122.0 0.0
org.joda.time.chrono.BasicChronology:773	0 1122.0 0.0
org.joda.time.chrono.GregorianChronology:197	0 1039.0 0.0
org.joda.time.chrono.GregorianChronology:202	0 1029.0 0.0
org.joda.time.chrono.GregorianChronology:203	0 1029.0 0.0
org.joda.time.chrono.GregorianChronology:209	0 645.0 0.0
org.joda.time.chrono.GregorianChronology:211	0 1029.0 0.0
org.joda.time.chrono.GregorianChronology:212	0 1029.0 0.0
org.joda.time.chrono.GregorianChronology:213	0 862.0 0.0
org.joda.time.chrono.GregorianChronology:217	0 1029.0 0.0
org.joda.time.chrono.GregorianChronology:221	0 1021.0 0.0
org.joda.time.chrono.GregorianChronology:233	0 1017.0 0.0
org.joda.time.chrono.GregorianChronology:241	0 1017.0 0.0
org.joda.time.chrono.GregorianChronology:131	0 140.0 0.0
org.joda.time.chrono.GregorianChronology:132	0 140.0 0.0
org.joda.time.chrono.GregorianChronology:171	0 168.0 0.0
org.joda.time.chrono.GregorianChronology:181	0 3.0 0.0
org.joda.time.chrono.GregorianChronology:184	0 3.0 0.0
org.joda.time.chrono.GregorianChronology:187	0 3.0 0.0
org.joda.time.chrono.GregorianChronology:182	0 1.0 0.0
org.joda.time.chrono.GregorianChronology:90	0 1.0 0.0
org.joda.time.chrono.ISOYearOfEraDateTimeField:50	0 6.0 0.0
org.joda.time.chrono.ISOYearOfEraDateTimeField:51	0 6.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:51	0 1566.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:47	0 1004.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:55	0 927.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:59	0 128.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:96	0 916.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:79	0 83.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:80	0 83.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:81	0 83.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:82	0 78.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:83	0 78.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:84	0 78.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:89	0 30.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:85	0 48.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:86	0 48.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:92	0 12.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:63	0 3.0 0.0
org.joda.time.field.PreciseDateTimeField:122	0 1566.0 0.0
org.joda.time.field.PreciseDateTimeField:79	0 994.0 0.0
org.joda.time.field.PreciseDateTimeField:82	0 678.0 0.0
org.joda.time.field.PreciseDateTimeField:111	0 909.0 0.0
org.joda.time.field.PreciseDateTimeField:112	0 909.0 0.0
org.joda.time.field.PreciseDateTimeField:131	0 917.0 0.0
org.joda.time.field.PreciseDateTimeField:80	0 553.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:141	0 1567.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:78	0 938.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:80	0 938.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:92	0 747.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:95	0 677.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:96	0 677.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:163	0 679.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:126	0 161.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:127	0 161.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:93	0 163.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:109	0 16.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:110	0 16.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:111	0 16.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:66	0 5.0 0.0
org.joda.time.chrono.BasicGJChronology:88	0 1015.0 0.0
org.joda.time.chrono.BasicGJChronology:93	0 1015.0 0.0
org.joda.time.chrono.BasicGJChronology:120	0 1023.0 0.0
org.joda.time.chrono.BasicGJChronology:123	0 1019.0 0.0
org.joda.time.chrono.BasicGJChronology:134	0 916.0 0.0
org.joda.time.chrono.BasicGJChronology:139	0 1028.0 0.0
org.joda.time.chrono.BasicGJChronology:142	0 1024.0 0.0
org.joda.time.chrono.BasicGJChronology:175	0 934.0 0.0
