org.jfree.chart.plot.PiePlot:2613	0 0.0 0
org.jfree.chart.plot.DefaultDrawingSupplier:448	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:449	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:450	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:451	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:454	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:455	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:456	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:457	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:460	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:472	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:474	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:475	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:476	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:477	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:480	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:481	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:482	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:483	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:486	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:487	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:488	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:489	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:492	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:493	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:494	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:495	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:498	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:499	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:500	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:501	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:504	0 17.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:275	0 11.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:277	0 11.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:278	0 11.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:544	0 14.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:545	0 14.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:171	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:173	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:174	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:175	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:176	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:177	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:178	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:180	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:359	0 1.0 0.0
org.jfree.chart.util.UnitType:56	0 174.0 0.0
org.jfree.chart.util.UnitType:59	0 174.0 0.0
org.jfree.chart.util.UnitType:69	0 174.0 0.0
org.jfree.chart.util.UnitType:70	0 174.0 0.0
org.jfree.chart.util.UnitType:71	0 174.0 0.0
org.jfree.chart.util.UnitType:91	0 20.0 0.0
org.jfree.chart.util.UnitType:94	0 20.0 0.0
org.jfree.chart.util.UnitType:97	0 20.0 0.0
org.jfree.chart.util.UnitType:98	0 20.0 0.0
org.jfree.chart.util.UnitType:101	0 20.0 0.0
org.jfree.chart.util.UnitType:121	0 20.0 0.0
org.jfree.chart.util.UnitType:122	0 19.0 0.0
org.jfree.chart.util.UnitType:99	0 9.0 0.0
org.jfree.chart.util.UnitType:124	0 9.0 0.0
org.jfree.chart.util.UnitType:125	0 9.0 0.0
org.jfree.chart.util.AbstractObjectList:68	0 182.0 0.0
org.jfree.chart.util.AbstractObjectList:71	0 182.0 0.0
org.jfree.chart.util.AbstractObjectList:77	0 182.0 0.0
org.jfree.chart.util.AbstractObjectList:78	0 182.0 0.0
org.jfree.chart.util.AbstractObjectList:86	0 182.0 0.0
org.jfree.chart.util.AbstractObjectList:87	0 182.0 0.0
org.jfree.chart.util.AbstractObjectList:95	0 182.0 0.0
org.jfree.chart.util.AbstractObjectList:96	0 182.0 0.0
org.jfree.chart.util.AbstractObjectList:97	0 182.0 0.0
org.jfree.chart.util.AbstractObjectList:98	0 182.0 0.0
org.jfree.chart.util.AbstractObjectList:109	0 128.0 0.0
org.jfree.chart.util.AbstractObjectList:110	0 128.0 0.0
org.jfree.chart.util.AbstractObjectList:111	0 128.0 0.0
org.jfree.chart.util.AbstractObjectList:113	0 128.0 0.0
org.jfree.chart.util.AbstractObjectList:123	0 128.0 0.0
org.jfree.chart.util.AbstractObjectList:126	0 128.0 0.0
org.jfree.chart.util.AbstractObjectList:131	0 128.0 0.0
org.jfree.chart.util.AbstractObjectList:132	0 128.0 0.0
org.jfree.chart.util.AbstractObjectList:133	0 128.0 0.0
org.jfree.chart.util.AbstractObjectList:149	0 159.0 0.0
org.jfree.chart.util.AbstractObjectList:161	0 110.0 0.0
org.jfree.chart.util.AbstractObjectList:162	0 110.0 0.0
org.jfree.chart.util.AbstractObjectList:163	0 110.0 0.0
org.jfree.chart.util.AbstractObjectList:166	0 59.0 0.0
org.jfree.chart.util.AbstractObjectList:178	0 59.0 0.0
org.jfree.chart.util.AbstractObjectList:182	0 59.0 0.0
org.jfree.chart.util.AbstractObjectList:186	0 52.0 0.0
org.jfree.chart.util.AbstractObjectList:190	0 52.0 0.0
org.jfree.chart.util.AbstractObjectList:191	0 52.0 0.0
org.jfree.chart.util.AbstractObjectList:192	0 52.0 0.0
org.jfree.chart.util.AbstractObjectList:197	0 52.0 0.0
org.jfree.chart.util.AbstractObjectList:255	0 24.0 0.0
org.jfree.chart.util.AbstractObjectList:256	0 24.0 0.0
org.jfree.chart.util.AbstractObjectList:257	0 24.0 0.0
org.jfree.chart.util.AbstractObjectList:258	0 24.0 0.0
org.jfree.chart.util.AbstractObjectList:269	0 24.0 0.0
org.jfree.chart.util.AbstractObjectList:282	0 24.0 0.0
org.jfree.chart.util.AbstractObjectList:283	0 24.0 0.0
org.jfree.chart.util.AbstractObjectList:284	0 24.0 0.0
org.jfree.chart.util.AbstractObjectList:285	0 24.0 0.0
org.jfree.chart.util.AbstractObjectList:292	0 24.0 0.0
org.jfree.chart.util.AbstractObjectList:193	0 22.0 0.0
org.jfree.chart.util.AbstractObjectList:259	0 12.0 0.0
org.jfree.chart.util.AbstractObjectList:260	0 12.0 0.0
org.jfree.chart.util.AbstractObjectList:261	0 11.0 0.0
org.jfree.chart.util.AbstractObjectList:262	0 11.0 0.0
org.jfree.chart.util.AbstractObjectList:286	0 12.0 0.0
org.jfree.chart.util.AbstractObjectList:287	0 12.0 0.0
org.jfree.chart.util.AbstractObjectList:288	0 11.0 0.0
org.jfree.chart.util.AbstractObjectList:127	0 2.0 0.0
org.jfree.chart.util.AbstractObjectList:128	0 2.0 0.0
org.jfree.chart.util.AbstractObjectList:129	0 2.0 0.0
org.jfree.chart.util.AbstractObjectList:194	0 7.0 0.0
org.jfree.chart.util.AbstractObjectList:235	0 12.0 0.0
org.jfree.chart.util.AbstractObjectList:236	0 12.0 0.0
org.jfree.chart.util.AbstractObjectList:237	0 12.0 0.0
org.jfree.chart.util.AbstractObjectList:238	0 12.0 0.0
org.jfree.chart.util.AbstractObjectList:241	0 12.0 0.0
org.jfree.chart.util.AbstractObjectList:183	0 14.0 0.0
org.jfree.chart.util.AbstractObjectList:206	0 6.0 0.0
org.jfree.chart.util.AbstractObjectList:207	0 6.0 0.0
org.jfree.chart.util.AbstractObjectList:208	0 6.0 0.0
org.jfree.chart.util.AbstractObjectList:211	0 6.0 0.0
org.jfree.chart.util.AbstractObjectList:221	0 6.0 0.0
org.jfree.chart.util.AbstractObjectList:265	0 1.0 0.0
org.jfree.chart.util.ObjectList:58	0 182.0 0.0
org.jfree.chart.util.ObjectList:59	0 182.0 0.0
org.jfree.chart.util.ObjectList:85	0 123.0 0.0
org.jfree.chart.util.ObjectList:95	0 123.0 0.0
org.jfree.chart.util.ObjectList:96	0 123.0 0.0
org.jfree.chart.util.ObjectList:107	0 110.0 0.0
org.jfree.chart.event.ChartChangeEvent:69	0 184.0 0.0
org.jfree.chart.event.ChartChangeEvent:70	0 184.0 0.0
org.jfree.chart.event.ChartChangeEvent:93	0 184.0 0.0
org.jfree.chart.event.ChartChangeEvent:94	0 184.0 0.0
org.jfree.chart.event.ChartChangeEvent:95	0 184.0 0.0
org.jfree.chart.event.ChartChangeEvent:96	0 184.0 0.0
org.jfree.chart.event.ChartChangeEvent:113	0 73.0 0.0
org.jfree.chart.event.ChartChangeEvent:114	0 73.0 0.0
org.jfree.chart.event.ChartChangeEvent:131	0 126.0 0.0
org.jfree.chart.event.ChartChangeEvent:132	0 126.0 0.0
org.jfree.chart.event.ChartChangeEventType:55	0 184.0 0.0
org.jfree.chart.event.ChartChangeEventType:59	0 184.0 0.0
org.jfree.chart.event.ChartChangeEventType:63	0 184.0 0.0
org.jfree.chart.event.ChartChangeEventType:74	0 184.0 0.0
org.jfree.chart.event.ChartChangeEventType:75	0 184.0 0.0
org.jfree.chart.event.ChartChangeEventType:76	0 184.0 0.0
org.jfree.chart.axis.Axis:136	0 124.0 0.0
org.jfree.chart.axis.Axis:140	0 124.0 0.0
org.jfree.chart.axis.Axis:143	0 124.0 0.0
org.jfree.chart.axis.Axis:147	0 124.0 0.0
org.jfree.chart.axis.Axis:150	0 124.0 0.0
org.jfree.chart.axis.Axis:156	0 124.0 0.0
org.jfree.chart.axis.Axis:160	0 124.0 0.0
org.jfree.chart.axis.Axis:163	0 124.0 0.0
org.jfree.chart.axis.Axis:170	0 124.0 0.0
org.jfree.chart.axis.Axis:173	0 124.0 0.0
org.jfree.chart.axis.Axis:272	0 124.0 0.0
org.jfree.chart.axis.Axis:274	0 124.0 0.0
org.jfree.chart.axis.Axis:275	0 124.0 0.0
org.jfree.chart.axis.Axis:276	0 124.0 0.0
org.jfree.chart.axis.Axis:277	0 124.0 0.0
org.jfree.chart.axis.Axis:278	0 124.0 0.0
org.jfree.chart.axis.Axis:279	0 124.0 0.0
org.jfree.chart.axis.Axis:280	0 124.0 0.0
org.jfree.chart.axis.Axis:281	0 124.0 0.0
org.jfree.chart.axis.Axis:283	0 124.0 0.0
org.jfree.chart.axis.Axis:284	0 124.0 0.0
org.jfree.chart.axis.Axis:285	0 124.0 0.0
org.jfree.chart.axis.Axis:287	0 124.0 0.0
org.jfree.chart.axis.Axis:288	0 124.0 0.0
org.jfree.chart.axis.Axis:289	0 124.0 0.0
org.jfree.chart.axis.Axis:290	0 124.0 0.0
org.jfree.chart.axis.Axis:292	0 124.0 0.0
org.jfree.chart.axis.Axis:293	0 124.0 0.0
org.jfree.chart.axis.Axis:294	0 124.0 0.0
org.jfree.chart.axis.Axis:295	0 124.0 0.0
org.jfree.chart.axis.Axis:296	0 124.0 0.0
org.jfree.chart.axis.Axis:298	0 124.0 0.0
org.jfree.chart.axis.Axis:300	0 124.0 0.0
org.jfree.chart.axis.Axis:302	0 124.0 0.0
org.jfree.chart.axis.Axis:1035	0 110.0 0.0
org.jfree.chart.axis.Axis:1036	0 110.0 0.0
org.jfree.chart.axis.Axis:1042	0 110.0 0.0
org.jfree.chart.axis.Axis:1246	0 5.0 0.0
org.jfree.chart.axis.Axis:1248	0 5.0 0.0
org.jfree.chart.axis.Axis:1249	0 5.0 0.0
org.jfree.chart.axis.Axis:1250	0 5.0 0.0
org.jfree.chart.axis.Axis:1261	0 23.0 0.0
org.jfree.chart.axis.Axis:1264	0 23.0 0.0
org.jfree.chart.axis.Axis:1267	0 23.0 0.0
org.jfree.chart.axis.Axis:1268	0 23.0 0.0
org.jfree.chart.axis.Axis:1271	0 23.0 0.0
org.jfree.chart.axis.Axis:1274	0 23.0 0.0
org.jfree.chart.axis.Axis:1277	0 23.0 0.0
org.jfree.chart.axis.Axis:1280	0 23.0 0.0
org.jfree.chart.axis.Axis:1283	0 23.0 0.0
org.jfree.chart.axis.Axis:1286	0 23.0 0.0
org.jfree.chart.axis.Axis:1289	0 23.0 0.0
org.jfree.chart.axis.Axis:1292	0 23.0 0.0
org.jfree.chart.axis.Axis:1295	0 23.0 0.0
org.jfree.chart.axis.Axis:1298	0 23.0 0.0
org.jfree.chart.axis.Axis:1301	0 23.0 0.0
org.jfree.chart.axis.Axis:1304	0 23.0 0.0
org.jfree.chart.axis.Axis:1307	0 23.0 0.0
org.jfree.chart.axis.Axis:1310	0 23.0 0.0
org.jfree.chart.axis.Axis:1315	0 23.0 0.0
org.jfree.chart.axis.Axis:1318	0 23.0 0.0
org.jfree.chart.axis.Axis:1321	0 23.0 0.0
org.jfree.chart.axis.Axis:1324	0 23.0 0.0
org.jfree.chart.axis.Axis:1327	0 23.0 0.0
org.jfree.chart.axis.Axis:1330	0 23.0 0.0
org.jfree.chart.axis.Axis:1333	0 23.0 0.0
org.jfree.chart.axis.Axis:1344	0 13.0 0.0
org.jfree.chart.axis.Axis:1345	0 13.0 0.0
org.jfree.chart.axis.Axis:1346	0 13.0 0.0
org.jfree.chart.axis.Axis:1347	0 13.0 0.0
org.jfree.chart.axis.Axis:1348	0 13.0 0.0
org.jfree.chart.axis.Axis:1349	0 13.0 0.0
org.jfree.chart.axis.Axis:1350	0 13.0 0.0
org.jfree.chart.axis.Axis:1351	0 13.0 0.0
org.jfree.chart.axis.Axis:1363	0 13.0 0.0
org.jfree.chart.axis.Axis:1364	0 13.0 0.0
org.jfree.chart.axis.Axis:1365	0 13.0 0.0
org.jfree.chart.axis.Axis:1366	0 13.0 0.0
org.jfree.chart.axis.Axis:1367	0 13.0 0.0
org.jfree.chart.axis.Axis:1368	0 13.0 0.0
org.jfree.chart.axis.Axis:1369	0 13.0 0.0
org.jfree.chart.axis.Axis:1370	0 13.0 0.0
org.jfree.chart.axis.Axis:1371	0 13.0 0.0
org.jfree.chart.axis.Axis:763	0 58.0 0.0
org.jfree.chart.axis.Axis:764	0 58.0 0.0
org.jfree.chart.axis.Axis:765	0 58.0 0.0
org.jfree.chart.axis.Axis:767	0 58.0 0.0
org.jfree.chart.axis.Axis:885	0 112.0 0.0
org.jfree.chart.axis.Axis:898	0 110.0 0.0
org.jfree.chart.axis.Axis:899	0 110.0 0.0
org.jfree.chart.axis.Axis:900	0 110.0 0.0
org.jfree.chart.axis.Axis:999	0 110.0 0.0
org.jfree.chart.axis.Axis:1000	0 110.0 0.0
org.jfree.chart.axis.Axis:1010	0 9.0 0.0
org.jfree.chart.axis.Axis:1011	0 9.0 0.0
org.jfree.chart.axis.Axis:751	0 31.0 0.0
org.jfree.chart.axis.Axis:341	0 31.0 0.0
org.jfree.chart.axis.Axis:1037	0 7.0 0.0
org.jfree.chart.axis.Axis:1038	0 7.0 0.0
org.jfree.chart.axis.Axis:562	0 13.0 0.0
org.jfree.chart.axis.Axis:563	0 13.0 0.0
org.jfree.chart.axis.Axis:564	0 13.0 0.0
org.jfree.chart.axis.Axis:586	0 1.0 0.0
org.jfree.chart.axis.Axis:589	0 1.0 0.0
org.jfree.chart.axis.Axis:590	0 1.0 0.0
org.jfree.chart.axis.Axis:591	0 1.0 0.0
org.jfree.chart.axis.Axis:613	0 1.0 0.0
org.jfree.chart.axis.Axis:616	0 1.0 0.0
org.jfree.chart.axis.Axis:617	0 1.0 0.0
org.jfree.chart.axis.Axis:618	0 1.0 0.0
org.jfree.chart.axis.Axis:1293	0 1.0 0.0
org.jfree.chart.axis.Axis:1296	0 1.0 0.0
org.jfree.chart.axis.Axis:1299	0 1.0 0.0
org.jfree.chart.axis.Axis:313	0 30.0 0.0
org.jfree.chart.axis.Axis:380	0 30.0 0.0
org.jfree.chart.axis.Axis:409	0 30.0 0.0
org.jfree.chart.axis.Axis:437	0 30.0 0.0
org.jfree.chart.axis.Axis:466	0 30.0 0.0
org.jfree.chart.axis.Axis:548	0 30.0 0.0
org.jfree.chart.axis.Axis:574	0 27.0 0.0
org.jfree.chart.axis.Axis:601	0 27.0 0.0
org.jfree.chart.axis.Axis:630	0 30.0 0.0
org.jfree.chart.axis.Axis:661	0 30.0 0.0
org.jfree.chart.axis.Axis:693	0 30.0 0.0
org.jfree.chart.axis.Axis:720	0 30.0 0.0
org.jfree.chart.axis.Axis:778	0 30.0 0.0
org.jfree.chart.axis.Axis:803	0 30.0 0.0
org.jfree.chart.axis.Axis:827	0 30.0 0.0
org.jfree.chart.axis.Axis:856	0 30.0 0.0
org.jfree.chart.axis.Axis:910	0 30.0 0.0
org.jfree.chart.axis.Axis:1055	0 30.0 0.0
org.jfree.chart.axis.Axis:1056	0 30.0 0.0
org.jfree.chart.axis.Axis:1057	0 30.0 0.0
org.jfree.chart.axis.Axis:1058	0 30.0 0.0
org.jfree.chart.axis.Axis:1059	0 30.0 0.0
org.jfree.chart.axis.Axis:1060	0 30.0 0.0
org.jfree.chart.axis.Axis:1061	0 30.0 0.0
org.jfree.chart.axis.Axis:1062	0 30.0 0.0
org.jfree.chart.axis.Axis:1063	0 30.0 0.0
org.jfree.chart.axis.Axis:1064	0 30.0 0.0
org.jfree.chart.axis.Axis:1066	0 30.0 0.0
org.jfree.chart.axis.Axis:1067	0 30.0 0.0
org.jfree.chart.axis.Axis:1068	0 30.0 0.0
org.jfree.chart.axis.Axis:1070	0 30.0 0.0
org.jfree.chart.axis.Axis:1071	0 30.0 0.0
org.jfree.chart.axis.Axis:1074	0 30.0 0.0
org.jfree.chart.axis.Axis:1096	0 30.0 0.0
org.jfree.chart.axis.Axis:1100	0 30.0 0.0
org.jfree.chart.axis.Axis:1104	0 30.0 0.0
org.jfree.chart.axis.Axis:1105	0 30.0 0.0
org.jfree.chart.axis.Axis:1106	0 30.0 0.0
org.jfree.chart.axis.Axis:1107	0 30.0 0.0
org.jfree.chart.axis.Axis:1108	0 30.0 0.0
org.jfree.chart.axis.Axis:1109	0 30.0 0.0
org.jfree.chart.axis.Axis:1110	0 30.0 0.0
org.jfree.chart.axis.Axis:1112	0 30.0 0.0
org.jfree.chart.axis.Axis:1113	0 11.0 0.0
org.jfree.chart.axis.Axis:1116	0 11.0 0.0
org.jfree.chart.axis.Axis:1117	0 11.0 0.0
org.jfree.chart.axis.Axis:1118	0 11.0 0.0
org.jfree.chart.axis.Axis:1119	0 11.0 0.0
org.jfree.chart.axis.Axis:1120	0 11.0 0.0
org.jfree.chart.axis.Axis:1121	0 11.0 0.0
org.jfree.chart.axis.Axis:1123	0 11.0 0.0
org.jfree.chart.axis.Axis:1125	0 11.0 0.0
org.jfree.chart.axis.Axis:1127	0 11.0 0.0
org.jfree.chart.axis.Axis:1129	0 11.0 0.0
org.jfree.chart.axis.Axis:1130	0 30.0 0.0
org.jfree.chart.axis.Axis:1148	0 30.0 0.0
org.jfree.chart.axis.Axis:1149	0 30.0 0.0
org.jfree.chart.axis.Axis:1152	0 30.0 0.0
org.jfree.chart.axis.Axis:1153	0 30.0 0.0
org.jfree.chart.axis.Axis:1154	0 30.0 0.0
org.jfree.chart.axis.Axis:1155	0 30.0 0.0
org.jfree.chart.axis.Axis:1156	0 30.0 0.0
org.jfree.chart.axis.Axis:1158	0 30.0 0.0
org.jfree.chart.axis.Axis:1159	0 30.0 0.0
org.jfree.chart.axis.Axis:1162	0 30.0 0.0
org.jfree.chart.axis.Axis:1164	0 30.0 0.0
org.jfree.chart.axis.Axis:1166	0 30.0 0.0
org.jfree.chart.axis.Axis:1189	0 30.0 0.0
org.jfree.chart.axis.Axis:1190	0 15.0 0.0
org.jfree.chart.axis.Axis:1191	0 15.0 0.0
org.jfree.chart.axis.Axis:1199	0 30.0 0.0
org.jfree.chart.axis.Axis:1214	0 11.0 0.0
org.jfree.chart.axis.Axis:1215	0 11.0 0.0
org.jfree.chart.axis.Axis:1219	0 11.0 0.0
org.jfree.chart.axis.Axis:1223	0 8.0 0.0
org.jfree.chart.axis.Axis:1224	0 8.0 0.0
org.jfree.chart.axis.Axis:1231	0 11.0 0.0
org.jfree.chart.axis.Axis:1232	0 11.0 0.0
org.jfree.chart.axis.Axis:1233	0 11.0 0.0
org.jfree.chart.axis.Axis:1235	0 11.0 0.0
org.jfree.chart.axis.Axis:1131	0 19.0 0.0
org.jfree.chart.axis.Axis:1134	0 19.0 0.0
org.jfree.chart.axis.Axis:1135	0 19.0 0.0
org.jfree.chart.axis.Axis:1136	0 19.0 0.0
org.jfree.chart.axis.Axis:1137	0 19.0 0.0
org.jfree.chart.axis.Axis:1138	0 19.0 0.0
org.jfree.chart.axis.Axis:1139	0 19.0 0.0
org.jfree.chart.axis.Axis:1141	0 19.0 0.0
org.jfree.chart.axis.Axis:1143	0 19.0 0.0
org.jfree.chart.axis.Axis:1145	0 19.0 0.0
org.jfree.chart.axis.Axis:1147	0 19.0 0.0
org.jfree.chart.axis.Axis:1220	0 3.0 0.0
org.jfree.chart.axis.Axis:1023	0 2.0 0.0
org.jfree.chart.axis.Axis:1024	0 2.0 0.0
org.jfree.chart.axis.Axis:356	0 1.0 0.0
org.jfree.chart.axis.Axis:357	0 1.0 0.0
org.jfree.chart.axis.Axis:358	0 1.0 0.0
org.jfree.chart.axis.Axis:359	0 1.0 0.0
org.jfree.chart.axis.Axis:360	0 1.0 0.0
org.jfree.chart.axis.Axis:370	0 1.0 0.0
org.jfree.chart.axis.Axis:1272	0 1.0 0.0
org.jfree.chart.axis.Axis:1192	0 1.0 0.0
org.jfree.chart.axis.Axis:1193	0 1.0 0.0
org.jfree.chart.axis.Axis:1194	0 1.0 0.0
org.jfree.chart.axis.CategoryAxis:199	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:201	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:202	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:203	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:204	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:205	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:207	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:209	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:210	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:211	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:212	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:213	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:215	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:829	0 58.0 0.0
org.jfree.chart.axis.CategoryAxis:291	0 7.0 0.0
org.jfree.chart.axis.CategoryAxis:292	0 7.0 0.0
org.jfree.chart.axis.CategoryAxis:293	0 7.0 0.0
org.jfree.chart.axis.CategoryAxis:226	0 13.0 0.0
org.jfree.chart.axis.CategoryAxis:252	0 13.0 0.0
org.jfree.chart.axis.CategoryAxis:277	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:406	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:409	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:411	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:412	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:414	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:449	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:452	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:454	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:455	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:457	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:594	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:595	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:598	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:600	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:603	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:604	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:607	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:608	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:628	0 6.0 0.0
org.jfree.chart.axis.CategoryAxis:649	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:704	0 13.0 0.0
org.jfree.chart.axis.CategoryAxis:705	0 13.0 0.0
org.jfree.chart.axis.CategoryAxis:707	0 13.0 0.0
org.jfree.chart.axis.CategoryAxis:710	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:712	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:714	0 13.0 0.0
org.jfree.chart.axis.CategoryAxis:715	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:717	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:722	0 13.0 0.0
org.jfree.chart.axis.CategoryAxis:740	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:741	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:743	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:746	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:748	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:751	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:752	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:755	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:775	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:780	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:785	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:786	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:787	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:788	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:789	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:791	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:792	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:795	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:798	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:799	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:807	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:808	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:809	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:810	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:815	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:816	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:817	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:820	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:855	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:859	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:860	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:864	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:865	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:867	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:870	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:897	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:901	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:902	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:903	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:905	0 14.0 0.0
org.jfree.chart.axis.CategoryAxis:906	0 14.0 0.0
