org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:1793	1.0 0.0 1.0
org.jfree.chart.renderer.AbstractRenderer:2660	0 3.0 0.0
org.jfree.chart.renderer.AbstractRenderer:2705	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:2706	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:2707	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:2729	0 4.0 0.0
org.jfree.chart.renderer.AbstractRenderer:2730	0 4.0 0.0
org.jfree.chart.renderer.AbstractRenderer:2731	0 4.0 0.0
org.jfree.chart.renderer.AbstractRenderer:2986	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:2989	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:2993	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:2996	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:2999	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3002	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3005	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3008	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3012	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3019	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3022	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3026	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3031	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3034	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3037	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3041	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3044	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3048	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3052	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3056	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3060	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3064	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3068	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3072	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3076	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3079	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3083	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3086	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3090	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3094	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3097	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3101	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3105	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:3109	0 2.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1051	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1222	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1561	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1730	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:767	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:839	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:896	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:897	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:938	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:939	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:940	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:941	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:942	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:943	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:946	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:947	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:949	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:963	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1004	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1066	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1067	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1111	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1112	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1113	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1114	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1175	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1237	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1238	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1805	0 1.0 0.0
org.jfree.chart.renderer.AbstractRenderer:1806	0 1.0 0.0
org.jfree.chart.plot.Plot:986	0 178.0 0.0
org.jfree.chart.plot.Plot:987	0 178.0 0.0
org.jfree.chart.plot.Plot:969	0 223.0 0.0
org.jfree.chart.plot.Plot:972	0 223.0 0.0
org.jfree.chart.plot.Plot:973	0 223.0 0.0
org.jfree.chart.plot.Plot:978	0 223.0 0.0
org.jfree.chart.plot.Plot:206	0 227.0 0.0
org.jfree.chart.plot.Plot:210	0 227.0 0.0
org.jfree.chart.plot.Plot:232	0 227.0 0.0
org.jfree.chart.plot.Plot:236	0 227.0 0.0
org.jfree.chart.plot.Plot:280	0 227.0 0.0
org.jfree.chart.plot.Plot:560	0 119.0 0.0
org.jfree.chart.plot.Plot:573	0 119.0 0.0
org.jfree.chart.plot.Plot:580	0 119.0 0.0
org.jfree.chart.plot.Plot:581	0 119.0 0.0
org.jfree.chart.plot.Plot:582	0 119.0 0.0
org.jfree.chart.plot.Plot:625	0 161.0 0.0
org.jfree.chart.plot.Plot:626	0 161.0 0.0
org.jfree.chart.plot.Plot:627	0 161.0 0.0
org.jfree.chart.plot.Plot:631	0 161.0 0.0
org.jfree.chart.plot.Plot:633	0 161.0 0.0
org.jfree.chart.plot.Plot:649	0 119.0 0.0
org.jfree.chart.plot.Plot:650	0 119.0 0.0
org.jfree.chart.plot.Plot:651	0 119.0 0.0
org.jfree.chart.plot.Plot:853	0 119.0 0.0
org.jfree.chart.plot.Plot:860	0 119.0 0.0
org.jfree.chart.plot.Plot:861	0 119.0 0.0
org.jfree.chart.plot.Plot:865	0 119.0 0.0
org.jfree.chart.plot.Plot:866	0 119.0 0.0
org.jfree.chart.plot.Plot:868	0 119.0 0.0
org.jfree.chart.plot.Plot:947	0 171.0 0.0
org.jfree.chart.plot.Plot:948	0 171.0 0.0
org.jfree.chart.plot.Plot:974	0 125.0 0.0
org.jfree.chart.plot.Plot:975	0 125.0 0.0
org.jfree.chart.plot.Plot:1224	0 106.0 0.0
org.jfree.chart.plot.Plot:1225	0 106.0 0.0
org.jfree.chart.plot.Plot:512	0 58.0 0.0
org.jfree.chart.plot.Plot:776	0 36.0 0.0
org.jfree.chart.plot.Plot:878	0 46.0 0.0
org.jfree.chart.plot.Plot:1054	0 45.0 0.0
org.jfree.chart.plot.Plot:1057	0 45.0 0.0
org.jfree.chart.plot.Plot:1060	0 45.0 0.0
org.jfree.chart.plot.Plot:1061	0 45.0 0.0
org.jfree.chart.plot.Plot:1076	0 45.0 0.0
org.jfree.chart.plot.Plot:1077	0 45.0 0.0
org.jfree.chart.plot.Plot:1079	0 45.0 0.0
org.jfree.chart.plot.Plot:1080	0 45.0 0.0
org.jfree.chart.plot.Plot:1081	0 45.0 0.0
org.jfree.chart.plot.Plot:1082	0 45.0 0.0
org.jfree.chart.plot.Plot:1096	0 45.0 0.0
org.jfree.chart.plot.Plot:1097	0 45.0 0.0
org.jfree.chart.plot.Plot:1125	0 45.0 0.0
org.jfree.chart.plot.Plot:1128	0 45.0 0.0
org.jfree.chart.plot.Plot:1129	0 45.0 0.0
org.jfree.chart.plot.Plot:1130	0 45.0 0.0
org.jfree.chart.plot.Plot:1131	0 45.0 0.0
org.jfree.chart.plot.Plot:1133	0 45.0 0.0
org.jfree.chart.plot.Plot:1142	0 12.0 0.0
org.jfree.chart.plot.Plot:1143	0 12.0 0.0
org.jfree.chart.plot.Plot:1144	0 12.0 0.0
org.jfree.chart.plot.Plot:1145	0 12.0 0.0
org.jfree.chart.plot.Plot:1155	0 12.0 0.0
org.jfree.chart.plot.Plot:1156	0 12.0 0.0
org.jfree.chart.plot.Plot:1174	0 44.0 0.0
org.jfree.chart.plot.Plot:1180	0 44.0 0.0
org.jfree.chart.plot.Plot:1440	0 55.0 0.0
org.jfree.chart.plot.Plot:1443	0 55.0 0.0
org.jfree.chart.plot.Plot:1447	0 55.0 0.0
org.jfree.chart.plot.Plot:1449	0 55.0 0.0
org.jfree.chart.plot.Plot:1457	0 55.0 0.0
org.jfree.chart.plot.Plot:1465	0 55.0 0.0
org.jfree.chart.plot.Plot:1473	0 55.0 0.0
org.jfree.chart.plot.Plot:1474	0 55.0 0.0
org.jfree.chart.plot.Plot:1477	0 50.0 0.0
org.jfree.chart.plot.Plot:1478	0 50.0 0.0
org.jfree.chart.plot.Plot:1482	0 55.0 0.0
org.jfree.chart.plot.Plot:1485	0 55.0 0.0
org.jfree.chart.plot.Plot:1500	0 55.0 0.0
org.jfree.chart.plot.Plot:1503	0 55.0 0.0
org.jfree.chart.plot.Plot:1507	0 55.0 0.0
org.jfree.chart.plot.Plot:1509	0 55.0 0.0
org.jfree.chart.plot.Plot:1517	0 55.0 0.0
org.jfree.chart.plot.Plot:1518	0 39.0 0.0
org.jfree.chart.plot.Plot:1521	0 34.0 0.0
org.jfree.chart.plot.Plot:1522	0 34.0 0.0
org.jfree.chart.plot.Plot:1543	0 55.0 0.0
org.jfree.chart.plot.Plot:1546	0 55.0 0.0
org.jfree.chart.plot.Plot:599	0 2.0 0.0
org.jfree.chart.plot.Plot:684	0 2.0 0.0
org.jfree.chart.plot.Plot:802	0 2.0 0.0
org.jfree.chart.plot.Plot:840	0 2.0 0.0
org.jfree.chart.plot.Plot:890	0 7.0 0.0
org.jfree.chart.plot.Plot:891	0 7.0 0.0
org.jfree.chart.plot.Plot:892	0 7.0 0.0
org.jfree.chart.plot.Plot:894	0 7.0 0.0
org.jfree.chart.plot.Plot:918	0 10.0 0.0
org.jfree.chart.plot.Plot:932	0 10.0 0.0
org.jfree.chart.plot.Plot:934	0 10.0 0.0
org.jfree.chart.plot.Plot:935	0 10.0 0.0
org.jfree.chart.plot.Plot:937	0 10.0 0.0
org.jfree.chart.plot.Plot:970	0.0 7.0 0.0
org.jfree.chart.plot.Plot:1475	0 5.0 0.0
org.jfree.chart.plot.Plot:1519	0 5.0 0.0
org.jfree.chart.plot.Plot:525	0 28.0 0.0
org.jfree.chart.plot.Plot:526	0 28.0 0.0
org.jfree.chart.plot.Plot:540	0 28.0 0.0
org.jfree.chart.plot.Plot:543	0 28.0 0.0
org.jfree.chart.plot.Plot:544	0 28.0 0.0
org.jfree.chart.plot.Plot:545	0 28.0 0.0
org.jfree.chart.plot.Plot:546	0 28.0 0.0
org.jfree.chart.plot.Plot:550	0 28.0 0.0
org.jfree.chart.plot.Plot:1309	0 47.0 0.0
org.jfree.chart.plot.Plot:1312	0 47.0 0.0
org.jfree.chart.plot.Plot:1315	0 47.0 0.0
org.jfree.chart.plot.Plot:1316	0 47.0 0.0
org.jfree.chart.plot.Plot:1319	0 47.0 0.0
org.jfree.chart.plot.Plot:1324	0 47.0 0.0
org.jfree.chart.plot.Plot:1328	0 47.0 0.0
org.jfree.chart.plot.Plot:1331	0 47.0 0.0
org.jfree.chart.plot.Plot:1334	0 47.0 0.0
org.jfree.chart.plot.Plot:1337	0 47.0 0.0
org.jfree.chart.plot.Plot:1340	0 47.0 0.0
org.jfree.chart.plot.Plot:1343	0 47.0 0.0
org.jfree.chart.plot.Plot:1347	0 47.0 0.0
org.jfree.chart.plot.Plot:1350	0 47.0 0.0
org.jfree.chart.plot.Plot:1353	0 47.0 0.0
org.jfree.chart.plot.Plot:1356	0 47.0 0.0
org.jfree.chart.plot.Plot:1359	0 47.0 0.0
org.jfree.chart.plot.Plot:1362	0 47.0 0.0
org.jfree.chart.plot.Plot:1365	0 47.0 0.0
org.jfree.chart.plot.Plot:1400	0 19.0 0.0
org.jfree.chart.plot.Plot:1401	0 19.0 0.0
org.jfree.chart.plot.Plot:1402	0 19.0 0.0
org.jfree.chart.plot.Plot:1403	0 19.0 0.0
org.jfree.chart.plot.Plot:1405	0 19.0 0.0
org.jfree.chart.plot.Plot:1406	0 19.0 0.0
org.jfree.chart.plot.Plot:1418	0 19.0 0.0
org.jfree.chart.plot.Plot:1419	0 19.0 0.0
org.jfree.chart.plot.Plot:1420	0 19.0 0.0
org.jfree.chart.plot.Plot:1421	0 19.0 0.0
org.jfree.chart.plot.Plot:1423	0 19.0 0.0
org.jfree.chart.plot.Plot:1425	0 19.0 0.0
org.jfree.chart.plot.Plot:1427	0 19.0 0.0
org.jfree.chart.plot.Plot:1236	0 8.0 0.0
org.jfree.chart.plot.Plot:1237	0 8.0 0.0
org.jfree.chart.plot.Plot:1238	0 8.0 0.0
org.jfree.chart.plot.Plot:1239	0 8.0 0.0
org.jfree.chart.plot.Plot:1022	0 3.0 0.0
org.jfree.chart.plot.Plot:1023	0 3.0 0.0
org.jfree.chart.plot.Plot:1024	0 3.0 0.0
org.jfree.chart.plot.Plot:1037	0 3.0 0.0
org.jfree.chart.plot.Plot:1038	0 3.0 0.0
org.jfree.chart.plot.Plot:1525	0 16.0 0.0
org.jfree.chart.plot.Plot:1533	0 16.0 0.0
org.jfree.chart.plot.Plot:1534	0 16.0 0.0
org.jfree.chart.plot.Plot:1537	0 16.0 0.0
org.jfree.chart.plot.Plot:1538	0 16.0 0.0
org.jfree.chart.plot.Plot:1378	0 21.0 0.0
org.jfree.chart.plot.Plot:1381	0 21.0 0.0
org.jfree.chart.plot.Plot:1385	0 21.0 0.0
org.jfree.chart.plot.Plot:1387	0 21.0 0.0
org.jfree.chart.plot.Plot:1388	0 21.0 0.0
org.jfree.chart.plot.Plot:468	0 10.0 0.0
org.jfree.chart.plot.Plot:469	0 10.0 0.0
org.jfree.chart.plot.Plot:958	0 2.0 0.0
org.jfree.chart.plot.Plot:959	0 2.0 0.0
org.jfree.chart.plot.Plot:628	0 2.0 0.0
org.jfree.chart.plot.Plot:348	0 2.0 0.0
org.jfree.chart.plot.Plot:349	0 2.0 0.0
org.jfree.chart.plot.Plot:1175	0 11.0 0.0
org.jfree.chart.plot.Plot:1176	0 11.0 0.0
org.jfree.chart.plot.Plot:1177	0 11.0 0.0
org.jfree.chart.axis.AxisLocation:105	0 17.0 0.0
org.jfree.chart.axis.AxisLocation:118	0 17.0 0.0
org.jfree.chart.axis.AxisLocation:121	0 17.0 0.0
org.jfree.chart.axis.AxisLocation:124	0 17.0 0.0
org.jfree.chart.axis.AxisLocation:125	0 17.0 0.0
org.jfree.chart.axis.AxisLocation:126	0 17.0 0.0
org.jfree.chart.axis.AxisLocation:128	0 14.0 0.0
org.jfree.chart.axis.AxisLocation:170	0 14.0 0.0
org.jfree.chart.axis.AxisLocation:173	0 14.0 0.0
org.jfree.chart.axis.AxisLocation:176	0 14.0 0.0
org.jfree.chart.axis.AxisLocation:177	0 8.0 0.0
org.jfree.chart.axis.AxisLocation:179	0 14.0 0.0
org.jfree.chart.axis.AxisLocation:180	0 14.0 0.0
org.jfree.chart.axis.AxisLocation:122	0 2.0 0.0
org.jfree.chart.plot.DatasetRenderingOrder:90	0 14.0 0.0
org.jfree.chart.plot.DatasetRenderingOrder:102	0 14.0 0.0
org.jfree.chart.plot.DatasetRenderingOrder:105	0 14.0 0.0
org.jfree.chart.plot.DatasetRenderingOrder:108	0 14.0 0.0
org.jfree.chart.plot.DatasetRenderingOrder:109	0 14.0 0.0
org.jfree.chart.plot.DatasetRenderingOrder:110	0 14.0 0.0
org.jfree.chart.plot.DatasetRenderingOrder:112	0 14.0 0.0
org.jfree.chart.plot.DatasetRenderingOrder:132	0 14.0 0.0
org.jfree.chart.plot.DatasetRenderingOrder:135	0 14.0 0.0
org.jfree.chart.plot.DatasetRenderingOrder:136	0 14.0 0.0
org.jfree.chart.plot.PlotOrientation:82	0 14.0 0.0
org.jfree.chart.plot.PlotOrientation:94	0 14.0 0.0
org.jfree.chart.plot.PlotOrientation:97	0 14.0 0.0
org.jfree.chart.plot.PlotOrientation:100	0 14.0 0.0
org.jfree.chart.plot.PlotOrientation:101	0 14.0 0.0
org.jfree.chart.plot.PlotOrientation:102	0 13.0 0.0
org.jfree.chart.plot.PlotOrientation:104	0 14.0 0.0
org.jfree.chart.plot.PlotOrientation:124	0 14.0 0.0
org.jfree.chart.plot.PlotOrientation:125	0 14.0 0.0
org.jfree.chart.plot.PlotOrientation:128	0 13.0 0.0
org.jfree.chart.plot.PlotOrientation:129	0 13.0 0.0
org.jfree.chart.plot.PlotOrientation:131	0 14.0 0.0
org.jfree.chart.plot.PlotOrientation:126	0 1.0 0.0
org.jfree.chart.event.ChartChangeEvent:113	0 123.0 0.0
org.jfree.chart.event.ChartChangeEvent:114	0 123.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:544	0 140.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:545	0 140.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:213	0 57.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:215	0 57.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:216	0 57.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:251	0 29.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:253	0 29.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:254	0 29.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:348	0 50.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:352	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:356	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:358	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:361	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:364	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:368	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:371	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:374	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:377	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:381	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:384	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:387	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:390	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:403	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:406	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:409	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:412	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:413	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:417	0 49.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:428	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:430	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:431	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:432	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:433	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:436	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:437	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:438	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:439	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:442	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:443	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:444	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:445	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:448	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:449	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:450	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:451	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:454	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:455	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:456	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:457	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:460	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:472	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:474	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:475	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:476	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:477	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:480	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:481	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:482	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:483	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:486	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:487	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:488	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:489	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:492	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:493	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:494	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:495	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:498	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:499	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:500	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:501	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:504	0 20.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:275	0 15.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:277	0 15.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:278	0 15.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:171	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:173	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:174	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:175	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:176	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:177	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:178	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:180	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:359	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:349	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:239	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:241	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:242	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:225	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:227	0 1.0 0.0
org.jfree.chart.plot.DefaultDrawingSupplier:228	0 1.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:141	0 105.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:144	0 105.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:147	0 105.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:149	0 105.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:152	0 105.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:130	0 31.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:145	0 1.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:150	0 1.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:99	0 8.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:102	0 8.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:104	0 8.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:117	0 8.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:118	0 8.0 0.0
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:119	0 8.0 0.0
org.jfree.chart.util.RectangleInsets:181	0 59.0 0.0
org.jfree.chart.util.RectangleInsets:184	0 51.0 0.0
org.jfree.chart.util.RectangleInsets:187	0 51.0 0.0
org.jfree.chart.util.RectangleInsets:188	0 51.0 0.0
org.jfree.chart.util.RectangleInsets:191	0 51.0 0.0
org.jfree.chart.util.RectangleInsets:194	0 33.0 0.0
org.jfree.chart.util.RectangleInsets:197	0 33.0 0.0
org.jfree.chart.util.RectangleInsets:200	0 33.0 0.0
org.jfree.chart.util.RectangleInsets:203	0 33.0 0.0
org.jfree.chart.util.RectangleInsets:143	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:152	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:161	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:170	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:335	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:350	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:353	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:354	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:355	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:356	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:357	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:359	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:360	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:361	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:362	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:363	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:365	0 55.0 0.0
org.jfree.chart.util.RectangleInsets:381	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:382	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:385	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:396	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:397	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:400	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:411	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:412	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:415	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:426	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:427	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:430	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:441	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:442	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:445	0 58.0 0.0
org.jfree.chart.util.RectangleInsets:456	0 58.0 0.0
