org.joda.time.Partial:219	1.0 0.0 1.0
org.joda.time.chrono.ZonedChronology:411	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:412	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:413	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:414	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:281	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:282	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:285	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:286	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:287	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:288	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:295	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:118	0 708.0 0.0
org.joda.time.chrono.ZonedChronology:138	0 707.0 0.0
org.joda.time.chrono.ZonedChronology:139	0 707.0 0.0
org.joda.time.chrono.ZonedChronology:140	0 707.0 0.0
org.joda.time.chrono.ZonedChronology:141	0 707.0 0.0
org.joda.time.chrono.ZonedChronology:144	0 701.0 0.0
org.joda.time.chrono.ZonedChronology:142	0 8.0 0.0
org.joda.time.chrono.ZonedChronology:128	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:109	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:262	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:234	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:237	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:240	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:241	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:253	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:421	0 1114.0 0.0
org.joda.time.chrono.ZonedChronology:422	0 1114.0 0.0
org.joda.time.chrono.ZonedChronology:480	0 844.0 0.0
org.joda.time.chrono.ZonedChronology:481	0 844.0 0.0
org.joda.time.chrono.ZonedChronology:482	0 831.0 0.0
org.joda.time.chrono.ZonedChronology:483	0 831.0 0.0
org.joda.time.chrono.ZonedChronology:489	0 820.0 0.0
org.joda.time.chrono.ZonedChronology:514	0 806.0 0.0
org.joda.time.chrono.ZonedChronology:518	0 802.0 0.0
org.joda.time.chrono.ZonedChronology:532	0 763.0 0.0
org.joda.time.chrono.ZonedChronology:565	0 813.0 0.0
org.joda.time.chrono.ZonedChronology:582	0 813.0 0.0
org.joda.time.chrono.ZonedChronology:632	0 748.0 0.0
org.joda.time.chrono.ZonedChronology:536	0 213.0 0.0
org.joda.time.chrono.ZonedChronology:541	0 177.0 0.0
org.joda.time.chrono.ZonedChronology:542	0 177.0 0.0
org.joda.time.chrono.ZonedChronology:543	0 177.0 0.0
org.joda.time.chrono.ZonedChronology:444	0 44.0 0.0
org.joda.time.chrono.ZonedChronology:449	0 36.0 0.0
org.joda.time.chrono.ZonedChronology:450	0 36.0 0.0
org.joda.time.chrono.ZonedChronology:451	0 36.0 0.0
org.joda.time.chrono.ZonedChronology:426	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:427	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:431	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:432	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:599	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:603	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:537	0 39.0 0.0
org.joda.time.chrono.ZonedChronology:538	0 39.0 0.0
org.joda.time.chrono.ZonedChronology:539	0 39.0 0.0
org.joda.time.chrono.ZonedChronology:560	0 7.0 0.0
org.joda.time.chrono.ZonedChronology:561	0 7.0 0.0
org.joda.time.chrono.ZonedChronology:607	0 63.0 0.0
org.joda.time.chrono.ZonedChronology:608	0 63.0 0.0
org.joda.time.chrono.ZonedChronology:610	0 63.0 0.0
org.joda.time.chrono.ZonedChronology:613	0 63.0 0.0
org.joda.time.chrono.ZonedChronology:417	0 24.0 0.0
org.joda.time.chrono.ZonedChronology:618	0 6.0 0.0
org.joda.time.chrono.ZonedChronology:619	0 6.0 0.0
org.joda.time.chrono.ZonedChronology:468	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:473	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:474	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:475	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:436	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:440	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:522	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:523	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:527	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:528	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:569	0 18.0 0.0
org.joda.time.chrono.ZonedChronology:570	0 18.0 0.0
org.joda.time.chrono.ZonedChronology:586	0 22.0 0.0
org.joda.time.chrono.ZonedChronology:587	0 22.0 0.0
org.joda.time.chrono.ZonedChronology:548	0 37.0 0.0
org.joda.time.chrono.ZonedChronology:549	0 27.0 0.0
org.joda.time.chrono.ZonedChronology:550	0 27.0 0.0
org.joda.time.chrono.ZonedChronology:551	0 27.0 0.0
org.joda.time.chrono.ZonedChronology:445	0 16.0 0.0
org.joda.time.chrono.ZonedChronology:446	0 16.0 0.0
org.joda.time.chrono.ZonedChronology:447	0 16.0 0.0
org.joda.time.chrono.ZonedChronology:494	0 14.0 0.0
org.joda.time.chrono.ZonedChronology:495	0 14.0 0.0
org.joda.time.chrono.ZonedChronology:496	0 14.0 0.0
org.joda.time.chrono.ZonedChronology:484	0 11.0 0.0
org.joda.time.chrono.ZonedChronology:485	0 11.0 0.0
org.joda.time.chrono.ZonedChronology:486	0 11.0 0.0
org.joda.time.chrono.ZonedChronology:487	0 11.0 0.0
org.joda.time.chrono.ZonedChronology:553	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:554	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:555	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:456	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:461	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:462	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:463	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:500	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:501	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:507	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:508	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:591	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:378	0 750.0 0.0
org.joda.time.chrono.ZonedChronology:315	0 231.0 0.0
org.joda.time.chrono.ZonedChronology:316	0 231.0 0.0
org.joda.time.chrono.ZonedChronology:317	0 231.0 0.0
org.joda.time.chrono.ZonedChronology:341	0 282.0 0.0
org.joda.time.chrono.ZonedChronology:342	0 282.0 0.0
org.joda.time.chrono.ZonedChronology:344	0 282.0 0.0
org.joda.time.chrono.ZonedChronology:347	0 282.0 0.0
org.joda.time.chrono.ZonedChronology:351	0 146.0 0.0
org.joda.time.chrono.ZonedChronology:352	0 146.0 0.0
org.joda.time.chrono.ZonedChronology:354	0 146.0 0.0
org.joda.time.chrono.ZonedChronology:357	0 146.0 0.0
org.joda.time.chrono.ZonedChronology:366	0 53.0 0.0
org.joda.time.chrono.ZonedChronology:367	0 53.0 0.0
org.joda.time.chrono.ZonedChronology:321	0 46.0 0.0
org.joda.time.chrono.ZonedChronology:322	0 46.0 0.0
org.joda.time.chrono.ZonedChronology:323	0 46.0 0.0
org.joda.time.chrono.ZonedChronology:327	0 140.0 0.0
org.joda.time.chrono.ZonedChronology:328	0 140.0 0.0
org.joda.time.chrono.ZonedChronology:291	0 55.0 0.0
org.joda.time.chrono.ZonedChronology:334	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:335	0 1.0 0.0
org.joda.time.field.ScaledDurationField:109	0 3076.0 0.0
org.joda.time.field.ScaledDurationField:147	0 3205.0 0.0
org.joda.time.field.ScaledDurationField:148	0 3205.0 0.0
org.joda.time.field.ScaledDurationField:149	0 3205.0 0.0
org.joda.time.field.ScaledDurationField:150	0 3205.0 0.0
org.joda.time.field.ScaledDurationField:151	0 3205.0 0.0
org.joda.time.field.ScaledDurationField:130	0 2.0 0.0
org.joda.time.field.ScaledDurationField:131	0 1.0 0.0
org.joda.time.field.ScaledDurationField:132	0 2.0 0.0
org.joda.time.field.ScaledDurationField:133	0 2.0 0.0
org.joda.time.field.ScaledDurationField:134	0 2.0 0.0
org.joda.time.field.ScaledDurationField:138	0 1.0 0.0
org.joda.time.field.ScaledDurationField:101	0 1.0 0.0
org.joda.time.field.ScaledDurationField:81	0 1.0 0.0
org.joda.time.field.ScaledDurationField:82	0 1.0 0.0
org.joda.time.field.ScaledDurationField:71	0 1.0 0.0
org.joda.time.field.ScaledDurationField:72	0 1.0 0.0
org.joda.time.field.ScaledDurationField:67	0 1.0 0.0
org.joda.time.field.ScaledDurationField:91	0 1.0 0.0
org.joda.time.field.ScaledDurationField:92	0 1.0 0.0
org.joda.time.field.ScaledDurationField:59	0 1.0 0.0
org.joda.time.field.ScaledDurationField:119	0 1.0 0.0
org.joda.time.field.ScaledDurationField:105	0 1.0 0.0
org.joda.time.field.ScaledDurationField:96	0 1.0 0.0
org.joda.time.field.ScaledDurationField:97	0 1.0 0.0
org.joda.time.field.ScaledDurationField:63	0 1.0 0.0
org.joda.time.field.ScaledDurationField:55	0 1.0 0.0
org.joda.time.field.ScaledDurationField:49	0 1.0 0.0
org.joda.time.field.ScaledDurationField:76	0 1.0 0.0
org.joda.time.field.ScaledDurationField:77	0 1.0 0.0
org.joda.time.field.ScaledDurationField:86	0 1.0 0.0
org.joda.time.field.ScaledDurationField:87	0 1.0 0.0
org.joda.time.field.ImpreciseDateTimeField:92	0 111.0 0.0
org.joda.time.field.ImpreciseDateTimeField:183	0 137.0 0.0
org.joda.time.field.ImpreciseDateTimeField:187	0 29.0 0.0
org.joda.time.field.ImpreciseDateTimeField:191	0 103.0 0.0
org.joda.time.field.ImpreciseDateTimeField:157	0 68.0 0.0
org.joda.time.field.ImpreciseDateTimeField:165	0 4.0 0.0
org.joda.time.field.ImpreciseDateTimeField:175	0 4.0 0.0
org.joda.time.field.ImpreciseDateTimeField:179	0 4.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:57	0 3190.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:53	0 74.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:61	0 53.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:93	0 38.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:94	0 38.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:65	0 16.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:82	0 7.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:83	0 7.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:84	0 7.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:89	0 3.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:85	0 4.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:86	0 4.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:69	0 12.0 0.0
org.joda.time.chrono.BasicDayOfYearDateTimeField:70	0 12.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:59	0 3190.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:66	0 1025.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:76	0 6.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:55	0 70.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:80	0 44.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:112	0 39.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:84	0 8.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:88	0 5.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:89	0 5.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:101	0 4.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:102	0 4.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:103	0 4.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:108	0 2.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:104	0 2.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:105	0 2.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:221	0 3205.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:209	0 3234.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:61	0 1037.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:73	0 1004.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:76	0 1004.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:129	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:134	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:135	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:141	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:145	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:146	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:147	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:155	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:156	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:163	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:169	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:174	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:180	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:182	0 1007.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:190	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:192	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:201	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:205	0 1019.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:225	0 1596.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:229	0 938.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:235	0 1025.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:236	0 1025.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:237	0 1025.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:238	0 1009.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:240	0 1025.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:244	0 7.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:50	0 28.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:136	0 16.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:181	0 18.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:97	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:101	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:102	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:104	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:105	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:108	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:112	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:113	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:116	0 1.0 0.0
org.joda.time.chrono.BasicWeekyearDateTimeField:183	0 4.0 0.0
org.joda.time.field.MillisDurationField:155	0 3205.0 0.0
org.joda.time.field.MillisDurationField:49	0 3206.0 0.0
org.joda.time.field.MillisDurationField:53	0 1.0 0.0
org.joda.time.field.MillisDurationField:117	0 1000.0 0.0
org.joda.time.field.MillisDurationField:125	0 177.0 0.0
org.joda.time.field.MillisDurationField:148	0 5.0 0.0
org.joda.time.field.MillisDurationField:149	0 5.0 0.0
org.joda.time.field.MillisDurationField:121	0 44.0 0.0
org.joda.time.field.MillisDurationField:164	0 1.0 0.0
org.joda.time.field.MillisDurationField:113	0 3.0 0.0
org.joda.time.field.MillisDurationField:105	0 3.0 0.0
org.joda.time.field.MillisDurationField:97	0 2.0 0.0
org.joda.time.field.MillisDurationField:85	0 2.0 0.0
org.joda.time.field.MillisDurationField:89	0 2.0 0.0
org.joda.time.field.MillisDurationField:171	0 2.0 0.0
org.joda.time.field.MillisDurationField:32	0 1.0 0.0
org.joda.time.field.MillisDurationField:134	0 1.0 0.0
org.joda.time.field.MillisDurationField:135	0 1.0 0.0
org.joda.time.field.MillisDurationField:137	0 1.0 0.0
org.joda.time.field.MillisDurationField:138	0 1.0 0.0
org.joda.time.field.MillisDurationField:140	0 1.0 0.0
org.joda.time.field.MillisDurationField:141	0 1.0 0.0
org.joda.time.field.MillisDurationField:143	0 1.0 0.0
org.joda.time.field.MillisDurationField:129	0 2.0 0.0
org.joda.time.field.MillisDurationField:101	0 1.0 0.0
org.joda.time.field.MillisDurationField:93	0 2.0 0.0
org.joda.time.field.MillisDurationField:109	0 1.0 0.0
org.joda.time.field.PreciseDurationField:142	0 3205.0 0.0
org.joda.time.field.PreciseDurationField:143	0 3205.0 0.0
org.joda.time.field.PreciseDurationField:144	0 3205.0 0.0
org.joda.time.field.PreciseDurationField:145	0 3205.0 0.0
org.joda.time.field.PreciseDurationField:104	0 1083.0 0.0
org.joda.time.field.PreciseDurationField:105	0 1083.0 0.0
org.joda.time.field.PreciseDurationField:109	0 68.0 0.0
org.joda.time.field.PreciseDurationField:110	0 68.0 0.0
org.joda.time.field.PreciseDurationField:114	0 218.0 0.0
org.joda.time.field.PreciseDurationField:115	0 218.0 0.0
org.joda.time.field.PreciseDurationField:100	0 1.0 0.0
org.joda.time.field.PreciseDurationField:127	0 20.0 0.0
org.joda.time.field.PreciseDurationField:128	0 19.0 0.0
org.joda.time.field.PreciseDurationField:76	0 2.0 0.0
org.joda.time.field.PreciseDurationField:129	0 2.0 0.0
org.joda.time.field.PreciseDurationField:130	0 2.0 0.0
org.joda.time.field.PreciseDurationField:131	0 2.0 0.0
org.joda.time.field.PreciseDurationField:88	0 1.0 0.0
org.joda.time.field.PreciseDurationField:133	0 1.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:102	0 3205.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:53	0 20.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:54	0 20.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:55	0 7.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:57	0 20.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:148	0 9.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:85	0 2.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:86	0 2.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:87	0 2.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:90	0 2.0 0.0
org.joda.time.field.ZeroIsMaxDateTimeField:182	0 2.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:95	0 3211.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:104	0 1048.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:113	0 1047.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:57	0 1742.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:68	0 12.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:79	0 23.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:123	0 9.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:133	0 3.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:91	0 12.0 0.0
org.joda.time.field.DecoratedDurationField:69	0 3219.0 0.0
org.joda.time.field.DecoratedDurationField:101	0 1163.0 0.0
org.joda.time.field.DecoratedDurationField:73	0 9.0 0.0
org.joda.time.field.DecoratedDurationField:54	0 1.0 0.0
org.joda.time.field.RemainderDateTimeField:173	0 3230.0 0.0
org.joda.time.field.RemainderDateTimeField:180	0 3230.0 0.0
org.joda.time.field.RemainderDateTimeField:136	0 24.0 0.0
org.joda.time.field.RemainderDateTimeField:137	0 24.0 0.0
org.joda.time.field.RemainderDateTimeField:138	0 24.0 0.0
org.joda.time.field.RemainderDateTimeField:166	0 4.0 0.0
org.joda.time.field.RemainderDateTimeField:167	0 4.0 0.0
org.joda.time.field.RemainderDateTimeField:168	0 4.0 0.0
org.joda.time.field.RemainderDateTimeField:236	0 4.0 0.0
org.joda.time.field.RemainderDateTimeField:237	0 4.0 0.0
org.joda.time.field.RemainderDateTimeField:203	0 3.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:52	0 3242.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:48	0 2065.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:56	0 1851.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:97	0 1771.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:60	0 231.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:80	0 163.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:81	0 163.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:82	0 163.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:83	0 153.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:84	0 153.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:85	0 153.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:90	0 66.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:64	0 29.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:93	0 18.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:86	0 87.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:87	0 87.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:68	0 7.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:69	0 7.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:70	0 7.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:71	0 5.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:72	0 5.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:74	0 2.0 0.0
org.joda.time.chrono.ISOYearOfEraDateTimeField:57	0 18.0 0.0
org.joda.time.chrono.ISOYearOfEraDateTimeField:58	0 18.0 0.0
org.joda.time.chrono.ISOYearOfEraDateTimeField:102	0 3.0 0.0
org.joda.time.field.PreciseDateTimeField:123	0 3268.0 0.0
org.joda.time.field.PreciseDateTimeField:132	0 2018.0 0.0
org.joda.time.field.PreciseDateTimeField:80	0 2087.0 0.0
org.joda.time.field.PreciseDateTimeField:83	0 1060.0 0.0
org.joda.time.field.PreciseDateTimeField:112	0 1830.0 0.0
org.joda.time.field.PreciseDateTimeField:113	0 1830.0 0.0
org.joda.time.field.PreciseDateTimeField:81	0 1463.0 0.0
org.joda.time.field.PreciseDateTimeField:61	0 1.0 0.0
org.joda.time.field.PreciseDateTimeField:67	0 1.0 0.0
org.joda.time.field.PreciseDateTimeField:96	0 9.0 0.0
org.joda.time.field.PreciseDateTimeField:97	0 9.0 0.0
org.joda.time.field.PreciseDateTimeField:100	0 9.0 0.0
org.joda.time.field.PreciseDateTimeField:144	0 1.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:142	0 3291.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:79	0 1843.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:81	0 1843.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:93	0 1346.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:94	0 506.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:96	0 1032.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:97	0 1032.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:164	0 1036.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:127	0 388.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:128	0 384.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:110	0 43.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:111	0 39.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:112	0 39.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:114	0 12.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:67	0 30.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:52	0 2.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:57	0 2.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:130	0 16.0 0.0
org.joda.time.chrono.BasicChronology:368	0 2414.0 0.0
org.joda.time.chrono.BasicChronology:379	0 303.0 0.0
org.joda.time.chrono.BasicChronology:380	0 303.0 0.0
org.joda.time.chrono.BasicChronology:381	0 303.0 0.0
org.joda.time.chrono.BasicChronology:393	0 2336.0 0.0
org.joda.time.chrono.BasicChronology:394	0 2336.0 0.0
org.joda.time.chrono.BasicChronology:395	0 2336.0 0.0
org.joda.time.chrono.BasicChronology:407	0 2132.0 0.0
org.joda.time.chrono.BasicChronology:408	0 2132.0 0.0
org.joda.time.chrono.BasicChronology:409	0 2132.0 0.0
org.joda.time.chrono.BasicChronology:412	0 2132.0 0.0
org.joda.time.chrono.BasicChronology:414	0 2132.0 0.0
org.joda.time.chrono.BasicChronology:415	0 2132.0 0.0
org.joda.time.chrono.BasicChronology:417	0 2132.0 0.0
org.joda.time.chrono.BasicChronology:419	0 2132.0 0.0
org.joda.time.chrono.BasicChronology:436	0 2132.0 0.0
org.joda.time.chrono.BasicChronology:443	0 1583.0 0.0
org.joda.time.chrono.BasicChronology:456	0 2055.0 0.0
org.joda.time.chrono.BasicChronology:457	0 2055.0 0.0
org.joda.time.chrono.BasicChronology:458	0 2055.0 0.0
org.joda.time.chrono.BasicChronology:466	0 1773.0 0.0
org.joda.time.chrono.BasicChronology:467	0 1773.0 0.0
org.joda.time.chrono.BasicChronology:476	0 2087.0 0.0
